Station/Location;Date;tre200b0;tpr200dx;tpr200dn;rre150b0;spr100h0
STG;2024031502;10.6;-;-;0.0;0
STG;2024031503;10.2;-;-;0.0;0
STG;2024031504;9.9;-;-;0.0;0
STG;2024031505;9.7;-;-;0.0;0
STG;2024031506;9.7;-;-;0.0;0
STG;2024031507;9.9;-;-;0.0;1
STG;2024031508;10.6;-;-;0.1;2
STG;2024031509;11.5;-;-;0.0;4
STG;2024031510;12.5;-;-;0.0;4
STG;2024031511;13.3;-;-;0.0;3
STG;2024031512;13.9;-;-;0.0;4
STG;2024031513;14.1;-;-;0.0;7
STG;2024031514;13.8;-;-;0.0;5
STG;2024031515;13.0;-;-;0.0;1
STG;2024031516;12.0;-;-;0.0;1
STG;2024031517;10.9;-;-;0.0;1
STG;2024031518;9.9;-;-;0.0;0
STG;2024031519;9.1;-;-;0.0;0
STG;2024031520;8.5;-;-;0.0;0
STG;2024031521;8.1;-;-;0.0;0
STG;2024031522;7.8;-;-;0.0;0
STG;2024031523;7.5;-;-;0.0;0
STG;2024031600;7.3;10.9;6.2;0.2;0
STG;2024031601;7.1;-;-;0.0;0
STG;2024031602;7.0;-;-;0.0;0
STG;2024031603;6.9;-;-;0.0;0
STG;2024031604;6.9;-;-;0.0;0
STG;2024031605;7.1;-;-;0.0;0
STG;2024031606;7.4;-;-;0.0;0
STG;2024031607;7.8;-;-;0.0;2
STG;2024031608;8.4;-;-;0.0;3
STG;2024031609;9.0;-;-;0.0;3
STG;2024031610;9.6;-;-;0.0;4
STG;2024031611;10.2;-;-;0.0;5
STG;2024031612;10.6;-;-;0.0;5
STG;2024031613;10.9;-;-;0.0;8
STG;2024031614;10.9;-;-;0.0;9
STG;2024031615;10.6;-;-;0.0;11
STG;2024031616;10.0;-;-;0.0;15
STG;2024031617;9.3;-;-;0.0;16
STG;2024031618;8.6;-;-;0.0;15
STG;2024031619;7.9;-;-;0.0;0
STG;2024031620;7.3;-;-;0.0;0
STG;2024031621;6.8;-;-;0.0;0
STG;2024031622;6.5;-;-;0.0;0
STG;2024031623;6.2;-;-;0.0;0
STG;2024031700;6.0;10.9;5.4;0.0;0
STG;2024031701;5.7;-;-;0.0;0
STG;2024031702;5.5;-;-;0.0;0
STG;2024031703;5.4;-;-;0.0;0
STG;2024031704;5.4;-;-;0.0;0
STG;2024031705;5.6;-;-;0.0;0
STG;2024031706;6.1;-;-;0.0;0
STG;2024031707;6.8;-;-;0.0;14
STG;2024031708;7.7;-;-;0.0;16
STG;2024031709;8.7;-;-;0.0;16
STG;2024031710;9.5;-;-;0.0;12
STG;2024031711;10.2;-;-;0.0;9
STG;2024031712;10.7;-;-;0.0;9
STG;2024031713;10.9;-;-;0.0;9
STG;2024031714;10.8;-;-;0.0;8
STG;2024031715;10.6;-;-;0.0;6
STG;2024031716;10.2;-;-;0.0;3
STG;2024031717;9.8;-;-;0.0;1
STG;2024031718;9.3;-;-;0.0;0
STG;2024031719;8.8;-;-;0.0;0
STG;2024031720;8.4;-;-;0.0;0
STG;2024031721;8.1;-;-;0.0;0
STG;2024031722;7.8;-;-;0.0;0
STG;2024031723;7.5;-;-;0.0;0
STG;2024031800;7.2;11.5;6.6;0.0;0
STG;2024031801;6.9;-;-;0.0;0
STG;2024031802;6.7;-;-;0.0;0
STG;2024031803;6.6;-;-;0.0;0
STG;2024031804;6.7;-;-;0.0;0
STG;2024031805;7.1;-;-;0.0;0
STG;2024031806;7.6;-;-;0.0;0
STG;2024031807;8.3;-;-;0.0;0
STG;2024031808;9.1;-;-;0.0;1
STG;2024031809;9.8;-;-;0.0;2
STG;2024031810;10.5;-;-;0.0;2
STG;2024031811;11.0;-;-;0.0;2
STG;2024031812;11.4;-;-;0.0;3
STG;2024031813;11.5;-;-;0.0;4
STG;2024031814;11.4;-;-;0.0;5
STG;2024031815;11.2;-;-;0.0;7
STG;2024031816;10.7;-;-;0.0;7
STG;2024031817;10.2;-;-;0.0;4
STG;2024031818;9.5;-;-;0.0;1
STG;2024031819;8.9;-;-;0.0;0
STG;2024031820;8.4;-;-;0.0;0
STG;2024031821;7.9;-;-;0.0;0
STG;2024031822;7.4;-;-;0.0;0
STG;2024031823;7.0;-;-;0.0;0
STG;2024031900;6.5;11.9;5.3;0.0;0
STG;2024031901;6.0;-;-;0.0;0
STG;2024031902;5.6;-;-;0.0;0
STG;2024031903;5.3;-;-;0.0;0
STG;2024031904;5.3;-;-;0.0;0
STG;2024031905;5.6;-;-;0.0;0
STG;2024031906;6.2;-;-;0.0;0
STG;2024031907;7.1;-;-;0.0;8
STG;2024031908;8.1;-;-;0.0;9
STG;2024031909;9.2;-;-;0.0;8
STG;2024031910;10.2;-;-;0.0;9
STG;2024031911;11.0;-;-;0.0;17
STG;2024031912;11.6;-;-;0.0;29
STG;2024031913;11.9;-;-;0.0;31
STG;2024031914;11.9;-;-;0.0;29
STG;2024031915;11.6;-;-;0.0;34
STG;2024031916;10.9;-;-;0.0;28
STG;2024031917;10.1;-;-;0.0;18
STG;2024031918;9.1;-;-;0.0;15
STG;2024031919;8.1;-;-;0.0;0
STG;2024031920;7.2;-;-;0.0;0
STG;2024031921;6.4;-;-;0.0;0
STG;2024031922;5.8;-;-;0.0;0
STG;2024031923;5.4;-;-;0.0;0
STG;2024032000;5.1;12.6;4.6;0.0;0
STG;2024032001;4.8;-;-;0.0;0
STG;2024032002;4.7;-;-;0.0;0
STG;2024032003;4.6;-;-;0.0;0
STG;2024032004;4.8;-;-;0.0;0
STG;2024032005;5.2;-;-;0.0;0
STG;2024032006;5.9;-;-;0.0;0
STG;2024032007;6.9;-;-;0.0;49
STG;2024032008;8.2;-;-;0.0;47
STG;2024032009;9.5;-;-;0.0;47
STG;2024032010;10.8;-;-;0.0;46
STG;2024032011;11.8;-;-;0.0;42
STG;2024032012;12.4;-;-;0.0;38
STG;2024032013;12.6;-;-;0.0;34
STG;2024032014;12.4;-;-;0.0;30
STG;2024032015;11.9;-;-;0.0;28
STG;2024032016;11.2;-;-;0.0;22
STG;2024032017;10.3;-;-;0.0;12
STG;2024032018;9.4;-;-;0.0;4
STG;2024032019;8.5;-;-;0.0;0
STG;2024032020;7.8;-;-;0.0;0
STG;2024032021;7.1;-;-;0.0;0
STG;2024032022;6.6;-;-;0.0;0
STG;2024032023;6.2;-;-;0.0;0
STG;2024032100;5.8;12.4;5.1;0.0;0
STG;2024032101;5.5;-;-;0.0;0
STG;2024032102;5.3;-;-;0.0;0
STG;2024032103;5.1;-;-;0.0;0
STG;2024032104;5.2;-;-;0.0;0
STG;2024032105;5.4;-;-;0.0;0
STG;2024032106;5.9;-;-;0.0;2
STG;2024032107;6.7;-;-;0.0;18
STG;2024032108;7.7;-;-;0.0;25
STG;2024032109;8.9;-;-;0.0;26
STG;2024032110;10.1;-;-;0.0;23
STG;2024032111;11.2;-;-;0.0;20
STG;2024032112;12.0;-;-;0.0;17
STG;2024032113;12.4;-;-;0.0;16
STG;2024032114;12.3;-;-;0.0;16
STG;2024032115;11.9;-;-;0.0;15
STG;2024032116;11.2;-;-;0.0;10
STG;2024032117;10.3;-;-;0.0;5
STG;2024032118;9.3;-;-;0.0;2
STG;2024032119;8.5;-;-;0.0;0
STG;2024032120;7.7;-;-;0.0;0
STG;2024032121;7.1;-;-;0.0;0
STG;2024032122;6.7;-;-;0.0;0
STG;2024032123;6.4;-;-;0.0;0
STG;2024032200;6.2;11.1;5.1;0.0;0
SMA;2024031500;10.2;15.6;8.7;0.0;0
SMA;2024031501;10.1;-;-;0.0;0
SMA;2024031502;9.7;-;-;0.1;0
SMA;2024031503;9.3;-;-;0.1;0
SMA;2024031504;9.1;-;-;0.0;0
SMA;2024031505;9.1;-;-;0.0;0
SMA;2024031506;9.4;-;-;0.1;0
SMA;2024031507;10.0;-;-;0.1;2
SMA;2024031508;11.1;-;-;0.0;4
SMA;2024031509;12.3;-;-;0.0;5
SMA;2024031510;13.6;-;-;0.0;4
SMA;2024031511;14.6;-;-;0.0;4
SMA;2024031512;15.4;-;-;0.0;3
SMA;2024031513;15.6;-;-;0.0;1
SMA;2024031514;15.4;-;-;0.0;2
SMA;2024031515;14.8;-;-;0.0;6
SMA;2024031516;13.9;-;-;0.0;5
SMA;2024031517;12.9;-;-;0.0;1
SMA;2024031518;11.8;-;-;0.0;1
SMA;2024031519;10.9;-;-;0.0;0
SMA;2024031520;10.1;-;-;0.0;0
SMA;2024031521;9.5;-;-;0.0;0
SMA;2024031522;9.0;-;-;0.2;0
SMA;2024031523;8.7;-;-;0.2;0
SMA;2024031600;8.5;13.7;6.8;0.2;0
SMA;2024031601;8.3;-;-;0.3;0
SMA;2024031602;8.1;-;-;0.2;0
SMA;2024031603;8.1;-;-;0.2;0
SMA;2024031604;8.1;-;-;0.0;0
SMA;2024031605;8.3;-;-;0.0;0
SMA;2024031606;8.7;-;-;0.0;0
SMA;2024031607;9.3;-;-;0.0;4
SMA;2024031608;10.0;-;-;0.0;5
SMA;2024031609;10.9;-;-;0.0;7
SMA;2024031610;11.8;-;-;0.0;7
SMA;2024031611;12.6;-;-;0.0;6
SMA;2024031612;13.3;-;-;0.0;8
SMA;2024031613;13.7;-;-;0.0;12
SMA;2024031614;13.6;-;-;0.0;18
SMA;2024031615;13.1;-;-;0.0;22
SMA;2024031616;12.3;-;-;0.0;30
SMA;2024031617;11.3;-;-;0.0;41
SMA;2024031618;10.2;-;-;0.0;21
SMA;2024031619;9.1;-;-;0.0;0
SMA;2024031620;8.3;-;-;0.0;0
SMA;2024031621;7.7;-;-;0.0;0
SMA;2024031622;7.2;-;-;0.0;0
SMA;2024031623;6.8;-;-;0.0;0
SMA;2024031700;6.4;13.1;4.9;0.0;0
SMA;2024031701;5.9;-;-;0.0;0
SMA;2024031702;5.5;-;-;0.0;0
SMA;2024031703;5.1;-;-;0.0;0
SMA;2024031704;4.9;-;-;0.0;0
SMA;2024031705;5.1;-;-;0.0;0
SMA;2024031706;5.7;-;-;0.0;0
SMA;2024031707;6.7;-;-;0.0;8
SMA;2024031708;8.0;-;-;0.0;10
SMA;2024031709;9.4;-;-;0.0;10
SMA;2024031710;10.7;-;-;0.0;9
SMA;2024031711;11.8;-;-;0.0;9
SMA;2024031712;12.6;-;-;0.0;9
SMA;2024031713;13.0;-;-;0.0;8
SMA;2024031714;13.1;-;-;0.0;6
SMA;2024031715;12.9;-;-;0.0;4
SMA;2024031716;12.4;-;-;0.0;4
SMA;2024031717;11.8;-;-;0.0;2
SMA;2024031718;11.1;-;-;0.0;1
SMA;2024031719;10.4;-;-;0.0;0
SMA;2024031720;9.7;-;-;0.0;0
SMA;2024031721;9.1;-;-;0.0;0
SMA;2024031722;8.6;-;-;0.0;0
SMA;2024031723;8.2;-;-;0.0;0
SMA;2024031800;7.9;13.5;7.3;0.0;0
SMA;2024031801;7.6;-;-;0.0;0
SMA;2024031802;7.4;-;-;0.0;0
SMA;2024031803;7.3;-;-;0.0;0
SMA;2024031804;7.4;-;-;0.0;0
SMA;2024031805;7.7;-;-;0.0;0
SMA;2024031806;8.2;-;-;0.0;0
SMA;2024031807;9.0;-;-;0.0;0
SMA;2024031808;9.9;-;-;0.0;1
SMA;2024031809;10.9;-;-;0.0;2
SMA;2024031810;11.8;-;-;0.0;2
SMA;2024031811;12.6;-;-;0.0;3
SMA;2024031812;13.2;-;-;0.0;4
SMA;2024031813;13.5;-;-;0.0;5
SMA;2024031814;13.5;-;-;0.0;6
SMA;2024031815;13.2;-;-;0.0;7
SMA;2024031816;12.6;-;-;0.0;8
SMA;2024031817;11.9;-;-;0.0;6
SMA;2024031818;11.1;-;-;0.0;9
SMA;2024031819;10.3;-;-;0.0;0
SMA;2024031820;9.6;-;-;0.0;0
SMA;2024031821;9.0;-;-;0.0;0
SMA;2024031822;8.5;-;-;0.0;0
SMA;2024031823;8.1;-;-;0.0;0
SMA;2024031900;7.6;14.6;6.2;0.0;0
SMA;2024031901;7.1;-;-;0.0;0
SMA;2024031902;6.7;-;-;0.0;0
SMA;2024031903;6.3;-;-;0.0;0
SMA;2024031904;6.2;-;-;0.0;0
SMA;2024031905;6.3;-;-;0.0;0
SMA;2024031906;6.9;-;-;0.0;0
SMA;2024031907;7.8;-;-;0.0;7
SMA;2024031908;9.0;-;-;0.0;7
SMA;2024031909;10.3;-;-;0.0;6
SMA;2024031910;11.6;-;-;0.0;13
SMA;2024031911;12.8;-;-;0.0;17
SMA;2024031912;13.8;-;-;0.0;21
SMA;2024031913;14.4;-;-;0.0;29
SMA;2024031914;14.6;-;-;0.0;29
SMA;2024031915;14.4;-;-;0.0;24
SMA;2024031916;13.8;-;-;0.0;20
SMA;2024031917;12.8;-;-;0.0;16
SMA;2024031918;11.7;-;-;0.0;11
SMA;2024031919;10.5;-;-;0.0;0
SMA;2024031920;9.4;-;-;0.0;0
SMA;2024031921;8.4;-;-;0.0;0
SMA;2024031922;7.6;-;-;0.0;0
SMA;2024031923;7.1;-;-;0.0;0
SMA;2024032000;6.6;15.0;5.6;0.0;0
SMA;2024032001;6.2;-;-;0.0;0
SMA;2024032002;5.9;-;-;0.0;0
SMA;2024032003;5.6;-;-;0.0;0
SMA;2024032004;5.6;-;-;0.0;0
SMA;2024032005;5.9;-;-;0.0;0
SMA;2024032006;6.6;-;-;0.0;0
SMA;2024032007;7.7;-;-;0.0;21
SMA;2024032008;9.1;-;-;0.0;23
SMA;2024032009;10.6;-;-;0.0;25
SMA;2024032010;12.2;-;-;0.0;32
SMA;2024032011;13.5;-;-;0.0;35
SMA;2024032012;14.5;-;-;0.0;38
SMA;2024032013;15.0;-;-;0.0;38
SMA;2024032014;15.0;-;-;0.0;33
SMA;2024032015;14.5;-;-;0.0;29
SMA;2024032016;13.7;-;-;0.0;23
SMA;2024032017;12.7;-;-;0.0;12
SMA;2024032018;11.6;-;-;0.0;4
SMA;2024032019;10.5;-;-;0.0;0
SMA;2024032020;9.5;-;-;0.0;0
SMA;2024032021;8.7;-;-;0.0;0
SMA;2024032022;8.0;-;-;0.0;0
SMA;2024032023;7.4;-;-;0.0;0
SMA;2024032100;7.0;14.8;6.0;0.0;0
SMA;2024032101;6.6;-;-;0.0;0
SMA;2024032102;6.3;-;-;0.0;0
SMA;2024032103;6.0;-;-;0.0;0
SMA;2024032104;6.0;-;-;0.0;0
SMA;2024032105;6.2;-;-;0.0;0
SMA;2024032106;6.8;-;-;0.0;0
SMA;2024032107;7.8;-;-;0.0;13
SMA;2024032108;9.0;-;-;0.0;19
SMA;2024032109;10.5;-;-;0.0;22
SMA;2024032110;12.0;-;-;0.0;19
SMA;2024032111;13.3;-;-;0.0;19
SMA;2024032112;14.3;-;-;0.0;23
SMA;2024032113;14.8;-;-;0.0;23
SMA;2024032114;14.8;-;-;0.0;20
SMA;2024032115;14.2;-;-;0.0;16
SMA;2024032116;13.3;-;-;0.0;12
SMA;2024032117;12.2;-;-;0.0;7
SMA;2024032118;10.9;-;-;0.0;2
SMA;2024032119;9.7;-;-;0.0;0
SMA;2024032120;8.7;-;-;0.0;0
SMA;2024032121;7.8;-;-;0.0;0
SMA;2024032122;7.2;-;-;0.0;0
SMA;2024032123;6.8;-;-;0.0;0
SMA;2024032200;6.4;14.9;5.8;0.0;0
